04475180-1531305 71.96587 -15.52511 213.80740 -34.21749 10.526 11743 N
04553031-3148366 73.87637 -31.81015 233.66296 -37.36019 10.526 5722 6
05162118-1033418 79.08836 -10.56153 211.81383 -25.86421 10.526 8673 6
05232341+4633162 80.84760 46.55444 162.78790 5.83574 10.526 6155 F
05342166-2332001 83.59032 -23.53333 227.03223 -26.82968 10.526 1746 6
06372127+6751353 99.33854 67.85986 147.18532 23.68856 10.526 5274 N
09013807-2447254 135.40860 -24.79034 250.83942 14.09407 10.526 7431 6
11275408-4136525 171.97533 -41.61456 286.60065 18.59288 10.526 4904 6
12061058+2533252 181.54408 25.55704 219.19443 79.74236 10.526 6338 S
13413668-2954472 205.40285 -29.91308 315.71606 31.71008 10.526 478 N
13520854-1037129 208.03568 -10.62026 326.26273 49.48174 10.526 7257 N
14043536-1013156 211.14731 -10.22099 330.80081 48.65228 10.526 10997 6
14343517-2759428 218.64656 -27.99526 329.14206 29.57433 10.526 3724 6
18225352-5629083 275.72311 -56.48558 338.24872 -18.61009 10.526 5189 N
18303030+0653045 277.62637 6.88451 36.71603 7.77302 10.526 9648 F
19322014-2923090 293.08398 -29.38589 9.80769 -21.18599 10.526 7145 O
21015228-1351095 315.46777 -13.85261 34.71729 -35.08781 10.526 8446 C
23351046+0457511 353.79355 4.96420 90.20394 -52.99209 10.526 5634 N
00422206+2938298 10.59193 29.64165 120.57687 -33.18852 10.527 4857 N
01575535-3259131 29.48066 -32.98706 239.13155 -74.49021 10.527 3907 N
03071939+0428073 46.83083 4.46877 174.22910 -44.45185 10.527 8266 F
03161580+4110507 49.06596 41.18074 150.18968 -13.90125 10.527 6292 N
09225304+2158309 140.72105 21.97522 207.19856 42.62376 10.527 10158 S
10592172-4328237 164.84042 -43.47326 282.27936 14.85868 10.527 4990 C
12534005-2639144 193.41690 -26.65410 303.54935 36.21495 10.527 3100 N
15493826+4202035 237.40938 42.03427 67.16542 50.93176 10.527 9926 S
19383827-3653491 294.65942 -36.89700 2.50559 -24.79092 10.527 6406 C
19484819-1034113 297.20078 -10.56976 29.79330 -17.47848 10.527 7559 6
19562510-3209101 299.10461 -32.15291 8.71204 -26.96535 10.527 5413 C
20512591+1858040 312.85794 18.96782 64.58365 -15.81893 10.527 8735 N
21390232-2247330 324.75970 -22.79247 27.60067 -46.43545 10.527 10359 N
22224307-1852490 335.67941 -18.88023 38.50171 -54.93388 10.527 7201 6
02015994+2105476 30.49975 21.09657 144.21588 -38.84122 10.528 9084 N
05194486-2503514 79.93694 -25.06433 227.45706 -30.47529 10.528 10370 6
06015552-1756274 90.48141 -17.94099 223.96329 -18.78161 10.528 8258 C
07491955+2149595 117.33141 21.83326 198.86520 22.08884 10.528 7189 S
13282558-1605326 202.10663 -16.09235 315.74033 45.85746 10.528 5765 6
13571358+7336599 209.30641 73.61669 116.69303 42.70558 10.528 7134 N
15215529+0825259 230.48038 8.42386 12.33818 49.82921 10.528 11707 S
15433394+0452190 235.89139 4.87199 12.26177 43.38797 10.528 11980 N
16142542-6103398 243.60591 -61.06108 325.12497 -7.27058 10.528 4235 N
20222151+0625475 305.58963 6.42986 49.61891 -16.89714 10.528 4761 N
22155947+1407298 333.99780 14.12497 75.63348 -34.10903 10.528 7556 S
00265651+5001506 6.73563 50.03075 118.90459 -12.64923 10.529 5170 N
01221750+5002090 20.57294 50.03583 127.99854 -12.53202 10.529 6175 F
02254763+2714330 36.44852 27.24259 147.48102 -31.09219 10.529 9614 N
06514792+2728537 102.94971 27.48152 188.12483 12.21989 10.529 4831 N
09185458+5001143 139.72736 50.02069 168.37131 43.82762 10.529 10285 S
10081231+0958374 152.05138 9.97701 229.02748 47.94034 10.529 8191 N
10472659+0602529 161.86075 6.04808 242.86662 53.77242 10.529 5816 S
15362709+4331075 234.11285 43.51878 70.23138 53.05196 10.529 6039 S
16194809+3746282 244.95041 37.77448 60.36487 45.36010 10.529 9184 N
17545032+6238422 268.70975 62.64505 91.85360 30.32920 10.529 8354 N
18320606+3102344 278.02533 31.04285 59.45168 17.42174 10.529 6776 N
19593512+5028205 299.89630 50.47233 84.66692 10.70508 10.529 7749 N
22012356-0345241 330.34811 -3.75670 55.27167 -43.19736 10.529 7969 6
23411609+2533044 355.31702 25.55127 103.62273 -34.67559 10.529 9406 N
00522283-3500026 13.09520 -35.00068 301.52277 -82.12499 10.530 13525 6
01240753-0151366 21.03143 -1.86019 141.52876 -63.54546 10.530 5173 6
03332769-2133530 53.36538 -21.56470 213.37604 -52.83734 10.530 1518 6
09384831+4834221 144.70137 48.57274 169.53819 47.28379 10.530 7489 N
12053741+2033207 181.40598 20.55573 242.61041 77.64292 10.530 7225 S
14371464+3827150 219.31111 38.45423 66.76050 65.17072 10.530 3629 S
15522859+7022305 238.11925 70.37515 104.84595 39.78440 10.530 11426 N
16144524-6101507 243.68848 -61.03071 325.17523 -7.27653 10.530 6144 N
22230318+3603161 335.76331 36.05453 92.12719 -17.79009 10.530 5414 N
01422536-1618012 25.60576 -16.30042 173.03026 -73.97585 10.531 5473 6
01544080-5539458 28.66993 -55.66275 285.43201 -59.26471 10.531 6160 6
03155217-0337475 48.96740 -3.62989 185.03865 -48.28421 10.531 3950 6
04042190-4756598 61.09125 -47.94997 255.41176 -47.36351 10.531 4157 O
06164203+6630240 94.17524 66.50671 147.96912 21.38415 10.531 4207 N
11031448+0320321 165.81041 3.34226 250.84114 54.87256 10.531 7546 S
11064649-0554412 166.69373 -5.91152 261.60153 48.38055 10.531 6860 6
12544419+1314137 193.68414 13.23715 306.27219 76.08741 10.531 1116 S
14005010+3909220 210.20877 39.15618 77.08255 71.20005 10.531 5396 S
17131749-2334290 258.32297 -23.57473 0.51366 8.99655 10.531 8840 N
23443553+1141139 356.14801 11.68728 98.07942 -47.93264 10.531 6801 N
00281490+3048117 7.06223 30.80326 117.07249 -31.80443 10.532 6298 N
02545299-1539094 43.72081 -15.65256 197.45312 -59.16758 10.532 8986 6
04575773+0047499 74.49049 0.79729 198.34129 -24.61315 10.532 3795 N
06290572+2432024 97.27385 24.53398 188.57281 6.34622 10.532 9796 F
08545639-6349158 133.73492 -63.82106 280.15790 -11.98852 10.532 6425 N
12383544+0239267 189.64766 2.65741 295.22397 65.33663 10.532 901 N
13413932+0501584 205.41383 5.03288 333.58939 64.87200 10.532 6992 S
21264445-3429565 321.68515 -34.49907 10.23921 -45.89920 10.532 2746 6
01032634+3214144 15.85983 32.23735 125.87923 -30.56561 10.533 5319 N
02221549-5106296 35.56444 -51.10819 273.44714 -60.50339 10.533 14229 C
05580431-1636367 89.51802 -16.61021 222.28543 -19.09559 10.533 8218 6
06140784+5104033 93.53262 51.06765 162.94151 15.31155 10.533 11049 F
10284047+7948470 157.16908 79.81310 130.18733 35.21440 10.533 9468 N
11053683+5631296 166.40343 56.52492 148.34575 55.06831 10.533 8200 S
11331580+2426493 173.31578 24.44701 217.22591 72.21830 10.533 6920 S
13401260+0228483 205.05246 2.48013 330.34937 62.72636 10.533 6912 S
14304364+2910503 217.68179 29.18068 44.13464 68.05942 10.533 3973 S
17200002-1906259 260.00009 -19.10727 5.15047 10.21997 10.533 8994 N
17443385+4806507 266.14102 48.11404 74.89487 30.69075 10.533 9176 N
23114422-6805386 347.93423 -68.09406 316.11115 -46.40016 10.533 8766 N
01145624+3156546 18.73442 31.94849 128.72668 -30.65861 10.534 5176 N
07574566+3233295 119.44026 32.55813 188.36491 27.35171 10.534 5355 S
08382409+2545167 129.60036 25.75465 198.83945 33.97353 10.534 5450 S
09372979+2309421 144.37419 23.16167 206.94623 46.19499 10.534 7509 N
15102940-4016495 227.62253 -40.28050 329.73044 15.24647 10.534 7840 6
16020801+1541472 240.53342 15.69650 28.52851 44.45015 10.534 10243 S
17315029+5936555 262.95963 59.61546 88.32507 33.13270 10.534 10766 S
20033696-2952264 300.90405 -29.87407 11.66966 -27.78598 10.534 5361 C
02434931-5954484 40.95539 -59.91342 280.37689 -52.01124 10.535 6483 N
03543035+1042255 58.62646 10.70699 178.76350 -31.68919 10.535 5227 N
06031103+4956224 90.79588 49.93950 163.21835 13.25491 10.535 5662 N
08492512-0640492 132.35468 -6.68040 233.62329 22.46792 10.535 9346 F
11084041+5713485 167.16835 57.23015 146.97627 54.83682 10.535 1876 S
11092907-1400006 167.37115 -14.00016 268.74451 42.00459 10.535 7885 6
11525659+2028445 178.23578 20.47909 236.25116 75.07512 10.535 6519 S
16062998-6742598 241.62479 -67.71657 319.85004 -11.50690 10.535 4651 6
16400791+5837025 250.03290 58.61737 88.19366 39.83071 10.535 5516 N
16470807-0730242 251.78363 -7.50668 10.55338 23.32092 10.535 5818 F
20005562-3841481 300.23184 -38.69663 1.78528 -29.50333 10.535 6334 6
20481970-3540364 312.08218 -35.67685 7.42698 -38.23475 10.535 8382 6
22245057-3119327 336.21069 -31.32581 16.51862 -57.88930 10.535 8157 6
23040506-4708254 346.02109 -47.14048 342.19955 -60.97530 10.535 14989 C
23103039+0735201 347.62668 7.58897 84.17637 -47.54398 10.535 12790 N
23304773-1329076 352.69891 -13.48545 64.84274 -66.74532 10.535 6334 6
00185071-0827314 4.71119 -8.45870 98.97745 -69.80002 10.536 6769 6
01402796+3437312 25.11653 34.62530 134.25595 -27.16596 10.536 5500 N
03053083-0024174 46.37853 -0.40492 178.83278 -48.17530 10.536 8423 S
04584257-2814082 74.67731 -28.23569 229.51996 -35.87590 10.536 5732 6
11362932+2135454 174.12227 21.59606 226.83577 72.07969 10.536 8840 S
11574297+5733568 179.42889 57.56580 136.57364 58.11707 10.536 4915 S
13200463-1707182 200.01935 -17.12175 312.66550 45.20801 10.536 6190 6
16512515-0248179 252.85481 -2.80494 15.51703 24.97426 10.536 6577 O
17173341+0739425 259.38916 7.66186 29.07252 24.33626 10.536 6368 N
19101774-2620180 287.57385 -26.33836 10.90890 -15.53690 10.536 11920 C
19163134-6400221 289.13052 -64.00616 332.17514 -26.90182 10.536 11017 C
01533629+4357558 28.40117 43.96550 134.59775 -17.49343 10.537 6322 N
02553259+4542047 43.88580 45.70138 144.51743 -11.90473 10.537 6601 F
03074931+0308525 46.95542 3.14790 175.66434 -45.30387 10.537 7138 N
04002159-5234254 60.08987 -52.57373 262.22714 -46.83608 10.537 10271 N
07501630+5524300 117.56800 55.40839 162.39854 30.24274 10.537 5975 N
08071963-6143129 121.83189 -61.72034 275.24887 -15.33572 10.537 3188 O
08545405+4909375 133.72522 49.16042 170.10226 40.05750 10.537 2883 S
14365708+4149409 219.23785 41.82805 74.06355 63.92502 10.537 5455 S
16033291+1619226 240.88712 16.32297 29.52096 44.37603 10.537 11423 N
19090507-4442582 287.27109 -44.71624 352.61212 -21.68318 10.537 5485 6
19553795+0210549 298.90811 2.18189 42.38231 -13.20875 10.537 7593 N
00544675+2843001 13.69481 28.71677 123.81712 -34.14914 10.538 11055 N
01125745-0020416 18.23935 -0.34494 134.73643 -62.72239 10.538 5627 S
03562845+4644238 59.11865 46.74000 152.74156 -5.14191 10.538 8987 F
06340967+3814165 98.54028 38.23790 176.51422 13.27211 10.538 5312 N
10271968-4906597 156.83208 -49.11639 280.09662 7.25940 10.538 5492 N
10501764+3757221 162.57355 37.95620 182.14417 62.42708 10.538 7722 S
11315360+2821307 172.97333 28.35852 204.30832 72.37688 10.538 7062 S
12222933-2220421 185.62224 -22.34509 294.17862 40.03409 10.538 10023 N
12500870+3309330 192.53633 33.15918 125.50527 83.96273 10.538 7071 S
14572822-2954198 224.36763 -29.90548 333.05756 25.49309 10.538 11580 6
19195556+4453545 289.98145 44.89844 76.48438 14.10489 10.538 4559 N
20494141+6354167 312.42273 63.90467 99.86023 12.49517 10.538 3441 F
21570135-3659264 329.25571 -36.99068 6.67317 -52.10267 10.538 9690 N
03500453-0417408 57.51885 -4.29466 192.81152 -41.71421 10.539 3875 6
06571172+2026148 104.29886 20.43735 195.17216 10.37975 10.539 4983 N
07060213+7526382 106.50901 75.44391 139.29707 27.10275 10.539 3589 N
08492622-7255195 132.35927 -72.92209 287.35187 -17.88914 10.539 10434 C
09040079-7203200 136.00331 -72.05563 287.32504 -16.49227 10.539 11381 N
11534125+2322557 178.42188 23.38216 225.76183 76.42543 10.539 6455 S
12151669-4301259 183.81949 -43.02388 295.93878 19.35633 10.539 4432 C
13211859-4343244 200.32758 -43.72326 308.62701 18.81792 10.539 3624 C
16161172+6558075 244.04877 65.96879 98.43680 40.06214 10.539 7013 N
19390892+0848372 294.78708 8.81034 46.28157 -6.42634 10.539 3121 N
21063369-4913097 316.64038 -49.21932 349.81598 -41.95107 10.539 7465 N
21114757-4602220 317.94818 -46.03936 354.01059 -43.10685 10.539 9619 N
23042345-0452279 346.09775 -4.87439 69.27146 -56.15316 10.539 7159 6
00250335+3120411 6.26395 31.34479 116.34727 -31.18932 10.540 6796 N
02262071+3026443 36.58629 30.44566 146.09364 -28.12236 10.540 10048 N
03300995+3827098 52.54156 38.45268 154.05215 -14.64466 10.540 6131 N
08331252+4105412 128.30226 41.09481 180.20399 36.00587 10.540 7287 S
09094416+0710255 137.43404 7.17374 223.03711 33.92022 10.540 5345 S
12593085-4427182 194.87854 -44.45503 304.45056 18.39291 10.540 7108 6
13483563+2400543 207.14850 24.01508 22.52033 76.74873 10.540 6975 S
14283332+0315433 217.13882 3.26205 351.34265 56.70992 10.540 8308 S
23044143-3403281 346.17270 -34.05780 9.54774 -66.08540 10.540 1698 N
04392007-0456089 69.83368 -4.93575 201.36102 -31.49951 10.541 4506 C
04420390-0712230 70.51626 -7.20643 204.09071 -31.97665 10.541 4739 C
05104300+0024298 77.67919 0.40830 200.44878 -22.04914 10.541 2821 N
13492856-4851543 207.36896 -48.86515 312.66656 12.90654 10.541 3822 6
13530820-1657371 208.28421 -16.96035 323.44220 43.44058 10.541 6249 C
14163945-4023348 214.16452 -40.39310 320.01767 19.63433 10.541 9023 C
15125974+0309190 228.24896 3.15524 3.80667 48.55117 10.541 8841 S
15131389+0417150 228.30794 4.28753 5.21268 49.20739 10.541 10941 N
16134142-3121506 243.42262 -31.36393 345.79700 14.20607 10.541 5950 C
16512427-0227029 252.85118 -2.45089 15.84750 25.16337 10.541 7237 O
23472833-2808095 356.86810 -28.13599 25.16227 -75.80695 10.541 8353 N
00392993+3620490 9.87467 36.34684 120.24666 -26.46255 10.542 4391 N
01365931-6232215 24.24728 -62.53937 294.06406 -53.79759 10.542 8804 N
01531231-6225307 28.30150 -62.42524 291.04282 -53.25398 10.542 8977 C
02460057+4005248 41.50248 40.09021 145.57089 -17.69167 10.542 8965 N
04390769+1131498 69.78204 11.53053 185.74342 -22.63009 10.542 7851 N
09370927+1950091 144.28862 19.83592 211.45566 45.12819 10.542 8468 S
09574153-2156074 149.42300 -21.93532 258.01382 25.41244 10.542 8199 C
10054161-0758532 151.42334 -7.98149 248.12024 36.68678 10.542 609 6
10523127-0755368 163.13037 -7.92695 259.28488 44.63415 10.542 8207 6
11104350-3639453 167.68126 -36.66259 281.34299 21.95133 10.542 9747 C
12451495-4049272 191.31227 -40.82425 301.66891 22.03232 10.542 2507 6
14172108+2651264 214.33781 26.85742 37.05044 70.88297 10.542 10956 S
15262015-4133087 231.58400 -41.55249 331.59070 12.54161 10.542 4700 N
15281667+4256384 232.06961 42.94407 69.85205 54.63191 10.542 5330 S
16400325+1553004 250.01353 15.88351 33.33591 36.09175 10.542 10771 N
17010271-2606596 255.26123 -26.11668 356.77603 9.75783 10.542 8294 N
20515691-5237473 312.98721 -52.62979 345.65793 -39.31032 10.542 14143 M
22553592+1247248 343.89969 12.79028 84.07563 -41.18048 10.542 7223 S
01492797-5603124 27.36647 -56.05338 287.05411 -59.25005 10.543 6070 6
05160912-5406166 79.03787 -54.10467 261.74655 -35.46037 10.543 4005 6
07462852+5857450 116.61896 58.96255 158.25714 29.98973 10.543 6640 N
10265630-2405212 156.73456 -24.08922 265.35654 28.04424 10.543 3532 6
12012368+1324041 180.34865 13.40110 260.03180 71.96712 10.543 928 S
13084209+5201011 197.17551 52.01691 116.66353 64.90086 10.543 4705 S
13212577-1747466 200.35735 -17.79637 312.96207 44.49046 10.543 7126 C
13213973-7731576 200.41563 -77.53270 304.61420 -14.75975 10.543 2678 N
17010783-2804046 255.28262 -28.06792 355.20837 8.56932 10.543 8087 N
00084475+0436451 2.18645 4.61253 103.32436 -56.62514 10.544 3941 N
00362496+4900476 9.10411 49.01317 120.39676 -13.78450 10.544 12079 F
00383395-2416267 9.64151 -24.27406 76.77074 -85.93170 10.544 3761 6
04365398+5536579 69.22502 55.61611 151.12619 5.61954 10.544 5288 F
08334135+7424145 128.42233 74.40398 139.71217 32.85023 10.544 3547 N
11582752+1001169 179.61469 10.02140 264.29105 68.81921 10.544 4164 S
14413195+4430453 220.38324 44.51264 78.45292 61.94459 10.544 3269 S
14473351-2028027 221.88959 -20.46743 336.51434 34.72256 10.544 6819 C
16524570-5840131 253.19044 -58.67033 330.17221 -9.23213 10.544 2532 N
18402105-2855028 280.08774 -28.91746 5.71488 -10.53393 10.544 12874 6
22552542-7037560 343.85587 -70.63219 315.73856 -43.49662 10.544 3641 N
01165913+1301293 19.24646 13.02492 132.51295 -49.37090 10.545 6132 N
03175957+4131127 49.49819 41.52027 150.27988 -13.43987 10.545 3315 S
09415692+1217468 145.48709 12.29631 221.80154 43.31509 10.545 6748 S
13121697+4450210 198.07080 44.83921 111.02904 71.80430 10.545 10663 N
21425014+4311456 325.70905 43.19606 90.31738 -7.41883 10.545 4945 F
01150761+3322385 18.78174 33.37731 128.59833 -29.23357 10.546 4785 N
01565872+0602122 29.24466 6.03680 150.88521 -53.24035 10.546 5217 N
02015134+4453338 30.46401 44.89275 135.82487 -16.20879 10.546 7854 F
09225753-3841225 140.73970 -38.68955 264.44452 8.13488 10.546 4824 C
09573561+4513472 149.39836 45.22984 173.47397 51.13886 10.546 3696 S
13144601+5349132 198.69179 53.82035 115.34880 62.96321 10.546 4711 S
15520367+1253549 238.01530 12.89862 23.50343 45.52489 10.546 10310 S
16404378-2344156 250.18239 -23.73771 355.78983 14.85067 10.546 5253 F
17232611+2338395 260.85873 23.64428 46.21134 29.22858 10.546 12092 N
18165973-6448034 274.24875 -64.80105 329.70447 -20.84595 10.546 4623 C
18185920+1614583 274.74661 16.24955 44.07763 14.36968 10.546 4518 M
19234099-6816396 290.92075 -68.27760 327.45844 -28.02093 10.546 4941 6
23303235-0227448 352.63474 -2.46249 81.34795 -58.64221 10.546 9959 6
00362739-2747074 9.11417 -27.78535 20.88835 -86.61235 10.547 10426 N
00472348-0648410 11.84791 -6.81138 120.04099 -69.66037 10.547 16843 N
02514925+5049246 42.95533 50.82348 141.57112 -7.63952 10.547 10302 F
04023053+2153262 60.62721 21.89063 171.04301 -22.64714 10.547 6504 N
04274047-4246389 66.91869 -42.77740 247.40347 -43.87649 10.547 4408 N
05595158-3908036 89.96492 -39.13434 245.49039 -26.22155 10.547 13510 C
09024614-2043311 135.69238 -20.72531 247.73129 16.85495 10.547 2704 6
10015599-4244531 150.48326 -42.74815 272.76318 9.97944 10.547 6169 C
10353329+7240416 158.88885 72.67828 135.65179 40.92435 10.547 6698 N
14103702-5206059 212.65436 -52.10164 315.08664 8.89163 10.547 4200 N
15264576-6623105 231.69061 -66.38629 317.62662 -8.05299 10.547 14762 N
17480679-0546557 267.02829 -5.78212 20.36207 11.28097 10.547 10471 F
19273579+5422224 291.89920 54.37290 85.99404 16.80907 10.547 4315 N
04002636-2510573 60.10979 -25.18261 221.37091 -47.79331 10.548 4142 6
07082366+5114049 107.09851 51.23469 165.79459 23.37395 10.548 6341 N
08144353+5757270 123.68135 57.95754 159.50400 33.66677 10.548 8210 N
11430446+4823559 175.76877 48.39886 150.34999 64.92915 10.548 4245 S
13371663-1504494 204.31927 -15.08046 319.06827 46.35007 10.548 6527 6
19464447-6514492 296.68546 -65.24697 330.99628 -30.20795 10.548 4205 C
20260114-1830156 306.50482 -18.50433 25.77783 -28.89550 10.548 7311 6
22142816-7615101 333.61752 -76.25274 313.83304 -37.35277 10.548 6357 C
01464595+1834284 26.69145 18.57450 140.79478 -42.37000 10.549 9094 N
06031133+0749374 90.79729 7.82705 200.38562 -7.01636 10.549 5263 N
08081083-2225256 122.04514 -22.42381 241.63351 5.53336 10.549 5523 F
09353864-1723099 143.91104 -17.38617 250.40689 24.93136 10.549 4234 F
21203006+3735002 320.12521 37.58338 83.30482 -8.56581 10.549 7735 N
22260582-3052049 336.52426 -30.86795 17.40234 -58.13951 10.549 8421 6
03341923-1925277 53.58018 -19.42435 210.14561 -51.97766 10.550 1551 6
04230107-1550445 65.75455 -15.84568 211.31761 -39.86729 10.550 9009 C
04282345-0617526 67.09779 -6.29797 201.21730 -34.54157 10.550 11999 F
06041308+5057122 91.05446 50.95343 162.35948 13.85324 10.550 8272 N
06454530-5532026 101.43884 -55.53406 265.05624 -22.85674 10.550 15943 C
08462808-1158278 131.61700 -11.97437 237.89639 18.92045 10.550 5719 6
09352391-3242507 143.84966 -32.71411 262.01160 14.16620 10.550 10831 C
10464276-1607593 161.67825 -16.13317 264.28796 37.20901 10.550 8123 N
12473728-5332599 191.90527 -53.55005 302.35742 9.31746 10.550 1835 N
12521354-0929524 193.05647 -9.49786 303.25754 53.37334 10.550 4192 N
14303017+4001045 217.62579 40.01793 71.43148 65.79889 10.550 7714 S
22105326-2504225 332.72198 -25.07284 26.92890 -54.04840 10.550 4935 6
03544794+0615463 58.69973 6.26291 182.86324 -34.51176 10.551 7878 N
05284164-5656081 82.17363 -56.93560 265.13062 -33.61860 10.551 4490 C
06154248+4946446 93.92702 49.77912 164.26459 15.00716 10.551 5784 N
10511079+2010124 162.79494 20.17018 220.62943 61.67140 10.551 4193 S
13213069-3547390 200.37793 -35.79423 309.75342 26.67886 10.551 15567 6
13323077+0150514 203.12822 1.84769 325.93164 62.87062 10.551 3270 S
14120778-1004422 213.03244 -10.07849 333.39972 47.96240 10.551 12548 N
15280908-4359288 232.03773 -43.99134 330.44907 10.34912 10.551 11701 C
21030023-3058431 315.75107 -30.97865 14.08130 -40.47165 10.551 11679 6
23160070+2533242 349.00290 25.55669 97.29107 -32.52011 10.551 8221 N
23432444+2830176 355.85190 28.50484 105.28325 -32.02467 10.551 11253 O
01040703-5107590 16.02933 -51.13306 298.06198 -65.87511 10.552 7671 N
02261667+2712433 36.56944 27.21210 147.60999 -31.07508 10.552 10349 N
02325211+0542035 38.21709 5.70102 163.46219 -49.02232 10.552 8329 N
03114748-0024106 47.94781 -0.40298 180.38626 -47.00694 10.552 6885 S
03413233+3713328 55.38473 37.22580 156.66515 -14.26548 10.552 5755 N
04312423-5425007 67.85100 -54.41685 263.10968 -41.90821 10.552 982 N
10062485-1607337 151.60358 -16.12607 255.23611 31.07044 10.552 4645 6
10164033+1658176 154.16808 16.97156 220.61159 52.89251 10.552 8204 S
10431156-2614599 160.79816 -26.24996 270.18408 28.34553 10.552 4521 6
11572422+2752386 179.35092 27.87745 206.24059 78.00075 10.552 6532 S
13103124-4351245 197.63022 -43.85681 306.56580 18.88025 10.552 2987 C
16003734+1943240 240.15564 19.72330 33.69722 46.22586 10.552 9350 S
17235808+1235304 260.99197 12.59179 34.71953 25.01914 10.552 9173 N
18283539+1459335 277.14746 14.99261 43.90689 11.74326 10.552 5407 F
20203923+4945182 305.16360 49.75510 85.85963 7.45987 10.552 6418 F
00252872+2014158 6.36973 20.23774 114.69913 -42.21858 10.553 4395 N
02460059-3209155 41.50244 -32.15432 231.31300 -64.68183 10.553 6565 N
04123732+2959231 63.15551 29.98980 166.63794 -15.33727 10.553 4834 F
04434396-0519100 70.93314 -5.31944 202.36874 -30.72360 10.553 4877 N
05445101-2505490 86.21259 -25.09694 229.56476 -25.10590 10.553 11929 6
08050682+6646583 121.27863 66.78291 149.10193 31.99971 10.553 4888 N
10263242-3418436 156.63512 -34.31205 271.71780 19.63236 10.553 3706 6
12431778-0038392 190.82408 -0.64425 298.57062 62.15846 10.553 2644 N
12484584+3519581 192.19102 35.33279 126.74717 81.77576 10.553 4049 S
13284705-1730435 202.19606 -17.51210 315.44888 44.45005 10.553 1476 6
14090127-3033321 212.25534 -30.55897 322.09570 29.40939 10.553 7026 C
16171975+6156207 244.33226 61.93912 93.48125 41.54140 10.553 3984 N
16351122-1047416 248.79677 -10.79493 5.76814 23.84471 10.553 8203 F
17534831-0132387 268.45135 -1.54409 24.85464 12.06889 10.553 4699 6
21504228+0054431 327.67615 0.91206 58.24829 -38.31324 10.553 8477 S
03071837-0936454 46.82658 -9.61264 190.78169 -53.50398 10.554 5199 6
08091478+0016572 122.31165 0.28259 221.82040 17.37531 10.554 5209 N
09250708-3710045 141.27956 -37.16795 263.65808 9.51063 10.554 8156 N
10052639-2146049 151.35995 -21.76812 259.37701 26.73938 10.554 3785 C
11021122+4553207 165.54675 45.88907 164.74847 61.37908 10.554 6552 N
12272396-3331400 186.84987 -33.52787 297.20074 29.07622 10.554 7887 6
12564828+4817485 194.20125 48.29688 120.46243 68.80576 10.554 8582 N
13292892-0340496 202.37051 -3.68043 320.98444 57.85165 10.554 6265 N
14505151+0506522 222.71465 5.11448 0.54050 54.04232 10.554 8257 S
15112837+7523018 227.86798 75.38387 112.24254 38.69515 10.554 7052 N
17082459-2542371 257.10251 -25.71031 358.10165 8.66436 10.554 8824 N
17593695+1732576 269.90393 17.54931 43.35248 19.13152 10.554 5882 M
01362119+4723219 24.08827 47.38936 130.76891 -14.79765 10.555 10140 F
02064393-5656090 31.68319 -56.93580 283.90265 -57.32327 10.555 8285 N
02132778-0741497 33.36580 -7.69721 171.71994 -62.51791 10.555 5006 S
03435448+4000566 55.97710 40.01567 155.25919 -11.79131 10.555 4921 N
08585128+3848343 134.71361 38.80953 183.70877 40.67642 10.555 8495 S
14423324+2843347 220.63852 28.72636 43.19076 65.45920 10.555 3724 S
14531172-5254404 223.29884 -52.91118 320.81226 5.68124 10.555 4885 N
19263599-6537037 291.64996 -65.61769 330.48795 -28.12925 10.555 5327 C
22303404+3937075 337.64175 39.61872 95.46309 -15.62317 10.555 5358 N
00313571-1030228 7.89881 -10.50630 106.28632 -72.73361 10.556 3488 6
02075159+4450386 31.96497 44.84401 136.89859 -15.94515 10.556 6520 N
08405093-3202475 130.21228 -32.04646 253.73091 6.00765 10.556 2865 N
12272735+1217252 186.86401 12.29033 281.01443 74.13263 10.556 934 N
18520826-2353242 283.03442 -23.89005 11.48632 -10.78642 10.556 8733 C
22092496-4706129 332.35406 -47.10357 349.67499 -52.62294 10.556 1792 C
23023143+3842522 345.63089 38.71453 100.69015 -19.40772 10.556 4432 N
23113778+1846206 347.90744 18.77243 92.42300 -38.11569 10.556 7726 N
23401902+2733413 355.07919 27.56152 104.16505 -32.70511 10.556 8701 N
23523637+1433051 358.15164 14.55143 102.23640 -45.94282 10.556 7939 S
06160909+5432073 94.03786 54.53536 159.76608 16.98963 10.557 7826 N
06204637-7012070 95.19321 -70.20195 280.59036 -27.98528 10.557 10829 C
14052736-3249513 211.36409 -32.83096 320.43115 27.51314 10.557 10271 N
14382534+1811025 219.60564 18.18404 18.61425 63.81519 10.557 9157 S
15133416+4157318 228.39236 41.95881 69.37292 57.50581 10.557 5381 N
16485675-2608383 252.23654 -26.14397 355.06467 11.89080 10.557 8184 6
22374043+3450472 339.41843 34.84647 94.07671 -20.42271 10.557 6940 N
00202436+2152369 5.10153 21.87694 113.46079 -40.42334 10.558 5852 N
03541599+1555429 58.56662 15.92862 174.28178 -28.19657 10.558 6662 N
04024338-0427431 60.68081 -4.46196 195.21661 -39.14170 10.558 5057 O
06122256+5131161 93.09395 51.52116 162.39577 15.25017 10.558 8596 O
06554575+4755465 103.94066 47.92966 168.58195 20.47147 10.558 5958 N
10494541-3951139 162.43930 -39.85390 278.91110 17.27520 10.558 4941 C
